Edouard_Manet_1.jpg,133.0270542037034,143.86901072901435,135.43535152720042,119.77680035489541,13425.304858758454,4725.042378803805,4330.928360048866,4067.372859078604,0.06525216518271709,0.0078125,
Edouard_Manet_10.jpg,123.09026418265027,137.84315701252672,122.49693229946388,108.93070323596024,6582.1857383973875,2209.9363646676425,2254.5980514442035,1696.1372110609975,0.04042404653995225,0.0078125,
Edouard_Manet_11.jpg,113.04811002458969,119.62680848630411,107.38499456739292,112.13252702007205,14846.93813512452,4763.35938423867,4933.341617348574,5070.963788450334,0.07004235411126811,0.0078125,
Edouard_Manet_12.jpg,68.04459405001398,77.85578177990035,65.97708967761629,60.300910692525306,12943.336153908573,4437.322031534476,4595.240004659955,3747.244397245903,0.04316548909927764,0.0078125,
Edouard_Manet_13.jpg,96.48246206492863,105.10935431581791,95.07225111441308,89.2657807645549,7410.789002931158,2951.234597084105,2373.473994284098,1954.5629314348473,0.04565122930729161,0.0078125,
Edouard_Manet_14.jpg,143.29265100911059,153.9021364444172,139.76505622625322,136.21076035666135,6054.252439446386,1777.1668651500313,1784.864135134417,2314.0399692435267,0.025758414982039457,0.0078125,
Edouard_Manet_15.jpg,52.862495991549245,61.59609772266102,44.40015926012757,52.59123099185914,4271.97010547358,2400.153147904724,1126.2324568652646,594.6067059690768,0.034501604091018476,0.0078125,
Edouard_Manet_16.jpg,99.7832296282288,105.1696097203508,95.23559400830517,98.94448515603044,20962.707670626347,6164.81378902024,7401.901299157235,7342.539950248492,0.037020376182385274,0.0078125,
Edouard_Manet_17.jpg,78.35425005787403,94.75719426731486,79.87498263779278,60.43057326851443,18632.987580881356,8633.79006362228,6246.52341668478,3156.9878846451616,0.03084465600190629,0.007812499999999999,
Edouard_Manet_18.jpg,112.76627247566145,120.07055346186706,110.19131305143654,108.03695091368074,16900.081128644884,5601.615354612404,5224.662256558747,5988.407370241821,0.05615489517551587,0.0078125,
Edouard_Manet_19.jpg,63.253993536169894,78.23711148138915,49.51799682493866,62.00687230218187,4865.434167368187,2159.609690844326,1408.2607940770047,879.8241750782364,0.026485561760582737,0.0078125,
Edouard_Manet_2.jpg,85.71328872847877,116.24293203991631,81.6256162338334,59.27131791168663,15086.662092294682,6781.166254450857,4604.817830797047,2049.691990997185,0.025759238815591744,0.0078125,
Edouard_Manet_20.jpg,74.76521697961348,86.70181518620572,74.0099224497912,63.583913302843506,13203.440032157945,4864.929089964196,4423.253200979697,3644.1458361532655,0.0740678782070689,0.007812500000000002,
Edouard_Manet_21.jpg,36.87273481292798,54.66688483218944,31.510666525153894,24.4406530814406,2831.1681114880525,1508.2213534434452,653.0663441605698,166.93185967395874,0.018970700930623762,0.007812499999999999,
Edouard_Manet_22.jpg,67.24496183595484,82.59692842654303,61.04252797593272,58.09542910538877,3936.0669444161363,1714.0869382991987,1276.964415133143,584.1357625469935,0.04221331595644826,0.0078125,
Edouard_Manet_23.jpg,107.26183539059082,111.34651767376377,108.66838919809035,101.77059929991835,15623.10953198861,5466.810793007112,4769.452476419244,5334.994031507747,0.08270814545313411,0.0078125,
Edouard_Manet_24.jpg,76.55957294590281,88.99916045791927,74.02674240109035,66.65281597869881,8932.670295307138,3063.275232101242,2932.8376396225235,2674.223643893897,0.033506455543164525,0.0078125,
Edouard_Manet_25.jpg,120.10398148148148,110.9137064676617,122.13440505804311,127.26383291873964,11460.78188524168,3639.2395683516506,3682.4566429918154,3996.2146687249847,0.04684909762444432,0.007812499999999999,
Edouard_Manet_26.jpg,41.823069306532986,64.49377289597994,39.72217535910537,21.253259664513642,3974.0016321208936,1762.2287462901766,936.1979930215966,331.0712952889804,0.02309400392070991,0.007812500000000002,
Edouard_Manet_27.jpg,142.0385005094666,167.36506149143386,139.29395606739178,119.45648396957418,5309.88887761906,1549.478889061051,962.1427730251547,1636.3374303047651,0.04230633912971784,0.0078125,
Edouard_Manet_28.jpg,45.141636133457475,56.3001018145769,40.5357690684636,38.589037517331924,3655.2556077705835,2191.6147268653335,944.9879479886555,326.97877446598164,0.025851644993778202,0.0078125,
Edouard_Manet_29.jpg,98.04542714332537,110.63548836447066,94.37951257199045,89.121280493515,14079.790903726716,4622.544239475645,4448.700207460124,4753.916288490037,0.041715164370409966,0.007812499999999999,
